54: [None, 38, 31, 18, 33, 31, 32, 32, 19, 30, 30, 31, 30, None, 30, 30, 33, 18, 27, 34, 36, 29, 26, None, None, 25, 33, 27, 29, None, 30, 26, 27, None, None, 28, 35, 31, 31, 30, 29, 32, 25, 34, 22, 28, 35, 31, 35, 35, 32, 33, 37, None, 36, None, 38, 36, 19, 36, 25, 36, 38, 35, None, 36, 36, 36, 36, 36, 35, 35, 26, 32, 37, 34, None, 30, 31, 33, 32, 33, 34, 32, None, 33, None, 33, 29, 29, 27, 28, 31]
55: [None, 37, 35, 28, 31, 33, 35, 35, 38, 32, 29, 32, 4, None, 30, 4, 33, 28, 29, 36, 39, 33, 28, 28, 32, 31, 37, 29, 31, None, 31, 28, 29, 35, 30, 30, 32, 31, 34, 30, 35, 33, 34, 37, 32, 31, 37, 33, 37, 36, 34, 37, 35, 36, None, 39, 36, 39, 38, 36, 33, 33, 33, 34, 35, 35, 35, 35, 35, 34, 35, 33, 32, 28, 35, 30, None, 30, 31, 32, 30, 31, 28, 29, None, 31, None, 30, 27, 28, 29, 28, 30]
56: [None, None, None, None, 30, None, None, 37, None, None, None, 20, 33, 34, 33, 33, None, None, None, None, 39, None, 31, None, None, None, None, None, None, 32, 33, 31, None, None, 31, None, None, 33, None, 33, None, 34, None, None, None, 33, None, None, None, 39, 37, None, None, None, 39, None, None, None, None, None, None, 35, 37, None, None, None, None, None, None, None, None, 32, None, 33, None, None, None, None, None, None, 33, None, 32, 31, None, None, None, None, None, None, None, None, None]
57: [None, 38, 32, 27, 33, 31, 28, 34, 36, 30, 30, None, 30, None, 31, 30, 35, 27, 27, 34, 37, 30, 28, None, None, 29, 34, 27, 29, None, 31, 28, 27, 37, None, 27, 35, 31, 31, 31, 33, 33, 32, 34, 31, 30, 34, 31, 15, 36, 34, 34, 37, 38, 36, None, None, 36, 36, 38, 35, 37, 38, 35, 37, 30, 36, 36, 36, 35, 36, 35, 34, 34, 37, 33, None, 32, 32, 34, 34, 13, 35, 33, None, 33, None, 32, 29, 30, 32, 30, 32]
58: [None, 8, 21, 29, 31, 29, 34, 35, 38, 33, 28, None, 33, None, 33, 33, 33, 29, 23, 37, 39, 19, 29, None, None, 31, 23, 30, None, None, 33, 29, 30, None, None, 29, 33, 33, 33, 33, 35, 35, 31, 8, 33, 32, 37, 29, 38, 30, 36, 23, 36, 36, 39, None, 36, None, 38, 36, 33, 35, 37, 33, None, 34, 34, 34, 34, 34, 34, 33, 31, 32, 35, 32, None, 30, 30, 32, 31, 32, 33, 31, None, 31, None, 31, 23, 28, 29, 28, 30]
59: [None, 36, 33, 21, 31, 33, 34, 34, 10, 32, 28, 33, 32, None, 32, 32, 33, 21, 29, 36, 38, 31, 19, None, None, 30, 35, 29, 31, None, 32, 28, 29, None, None, 30, 33, 33, 33, 32, 34, 34, 32, 36, 25, 30, 37, 33, 37, 37, 34, 35, 35, 19, 38, None, 36, 38, None, 34, 18, 34, 36, 33, None, 34, 34, 34, 34, 34, 31, 33, 26, 30, 35, 32, None, 28, 27, 31, 21, 31, 32, 30, None, 31, None, 31, 27, 27, 24, 26, 29]
60: [None, 38, 31, 27, 33, 31, 32, 31, 34, 30, 30, 31, 30, None, 29, 30, 35, 27, 27, 34, 36, 29, 25, None, None, 28, 33, 27, 29, None, 30, 26, 27, None, None, 28, 35, 30, 31, 29, 32, 32, 30, 34, 31, 28, 35, 31, 35, 35, 31, 33, 37, 36, 36, None, 38, 36, 34, None, 34, 36, 37, 35, None, 36, 36, 36, 36, 36, 35, 35, 32, 31, 37, 34, None, 29, 31, 32, 31, 33, 34, 31, None, 33, None, 33, 29, 19, 31, 28, 31]
61: [None, 35, 29, 35, 35, 27, 30, 29, 18, 28, 32, None, 27, None, 28, 27, 26, 35, 35, 32, 35, 27, 33, None, None, 19, 31, 36, 39, None, 29, 36, 36, 39, None, 36, 35, 28, 28, 28, 23, 31, 28, 31, 27, 27, 32, 27, 32, 32, 30, 31, 34, 25, 33, None, 35, 33, 18, 34, None, 39, 35, 36, 39, 38, 38, 38, 38, 28, 38, 37, 31, 33, 39, 35, None, 27, 34, 33, 31, 34, 36, 34, None, 35, None, 34, 29, 29, 29, 31, 33]
62: [None, 37, 30, 38, 35, 31, 31, 31, 34, 28, 33, 27, 27, None, 26, 27, 39, 38, 39, 32, 34, 28, 36, 29, None, 28, 32, 39, 39, None, 26, 36, 39, None, 39, 39, 38, 27, 30, 26, 32, 28, 30, 33, 30, 12, None, 31, 35, 33, 30, 32, 37, 36, 33, 35, 37, 35, 34, 36, 39, None, 34, 38, None, 39, 39, 39, 39, 39, 38, 37, 36, 34, 18, 37, None, 34, 34, 37, 34, 37, 35, 32, None, 35, 32, 35, 33, 33, 34, 32, 35]
63: [None, 39, 32, 27, 33, 32, 33, 32, 36, 29, 31, 29, 27, None, 15, 27, 36, 27, 28, 33, 36, 30, 25, 31, None, 29, 34, 28, 28, None, 22, 26, 28, 37, 29, 28, 35, 23, 31, 15, 33, 30, 32, 35, 31, 29, 35, 32, 36, 34, 31, 34, 38, 38, 33, 37, 38, 37, 36, 37, 35, 34, None, 35, 37, 37, 37, 37, 37, 36, 27, 35, 34, 31, 37, 34, None, 31, 23, 34, 31, 34, 33, 29, None, 33, None, 32, 30, 31, 32, 30, 33]
64: [None, 35, 27, 35, 35, 28, 30, 29, 33, 26, 32, 29, 28, None, 28, 28, 35, 35, 34, 30, 34, 25, 36, None, None, 24, 29, 37, 37, None, 28, 36, 37, 38, None, 33, 35, 29, 26, 28, 28, 30, 28, 31, 27, 27, 30, 28, 33, 31, 31, 29, 35, 35, 34, None, 35, 33, 33, 35, 36, 38, 35, None, 38, 38, 38, 38, 38, 37, 37, 37, 34, 35, 39, 35, None, 33, 33, 36, 34, 35, 37, 34, None, 35, None, 34, 30, 32, 33, 31, 34]
65: [None, None, None, 39, None, 31, None, None, None, 23, None, None, 29, None, None, 29, 39, 39, 39, 27, None, None, None, None, None, 29, None, 39, 36, None, None, None, 39, 37, None, 37, 39, None, 31, None, 33, None, None, None, 31, None, 31, 31, 35, 35, None, None, 37, None, 35, None, 37, None, None, None, 39, None, 37, 38, None, None, None, None, None, 39, None, None, None, None, None, 37, None, None, None, None, None, 37, None, None, None, None, None, 35, 33, None, None, None, None]
66: [None, 36, 30, 38, 35, 30, 20, 32, 34, 29, 32, None, 29, None, 29, 29, 38, 38, 38, 33, 35, 28, 38, None, None, 28, 32, 38, None, None, 29, 38, 38, None, None, 38, 38, 29, 30, 29, 32, 31, 30, 32, 30, 28, 33, 30, 34, 35, 32, 32, 36, 36, 35, None, 30, 34, 34, 36, 38, 39, 37, 38, None, None, 38, 38, 38, 38, 38, 37, 36, 36, 39, 36, None, 34, 34, 36, 36, 36, 37, 35, None, 35, None, 35, 32, 32, 34, 32, 34]
67: [None, 36, 30, 38, 35, 21, 30, 32, 34, 29, 32, None, 29, None, 29, 29, 38, 38, 38, 33, 35, 28, 38, None, None, 28, 32, 38, None, None, 29, 38, 38, None, None, 38, 38, 29, 30, 29, 32, 31, 30, 32, 30, 28, 33, 21, 34, 34, 32, 32, 36, 36, 35, None, 36, 34, 34, 36, 38, 39, 37, 38, None, 38, None, 38, 10, 38, 35, 37, 36, 36, 39, 36, None, 34, 31, 36, 36, 36, 37, 30, None, 35, None, 35, 23, 32, 34, 32, 34]
68: [None, 36, 30, 38, 35, 30, 30, 23, 34, 29, 32, None, 29, None, 29, 29, 38, 38, 38, 33, 35, 28, 32, None, None, 28, 32, 38, None, None, 29, 38, 38, None, None, 38, 38, 29, 30, 29, 32, 31, 30, 32, 30, 28, 33, 30, 34, 34, 32, 32, 36, 36, 35, None, 36, 34, 34, 36, 38, 39, 37, 38, None, 38, 38, None, 38, 38, 38, 37, 36, 36, 39, 36, None, 34, 34, 36, 30, 36, 37, 35, None, 35, None, 35, 32, 32, 27, 32, 34]
69: [None, 36, 30, 38, 35, 21, 30, 32, 34, 29, 32, None, 29, None, 29, 29, 38, 38, 38, 33, 35, 28, 38, None, None, 28, 32, 38, None, None, 29, 38, 38, None, None, 38, 38, 29, 30, 29, 32, 31, 30, 32, 30, 28, 33, 21, 34, 34, 32, 32, 36, 36, 35, None, 36, 34, 34, 36, 38, 39, 37, 38, None, 38, 10, 38, None, 38, 35, 37, 36, 36, 39, 36, None, 34, 31, 36, 36, 36, 37, 30, None, 35, None, 35, 23, 32, 34, 32, 34]
70: [None, 36, 24, 36, 34, 29, 30, 32, 34, 28, 31, None, 28, None, 29, 28, 31, 36, 26, 32, 35, 22, 38, None, None, 26, 26, 37, 39, None, 29, 38, 37, 39, None, 36, 36, 29, 28, 29, 30, 31, 30, 32, 28, 28, 31, 29, 33, 33, 32, 26, 35, 36, 34, None, 35, 34, 34, 36, 28, 39, 36, 37, 39, 38, 38, 38, 38, None, 38, 37, 36, 36, 39, 35, None, 34, 34, 36, 36, 35, 37, 35, None, 35, None, 34, 31, 32, 34, 32, 34]
71: [None, 36, 29, 38, 35, 30, 30, 31, 31, 28, 32, 29, 29, None, 21, 29, 38, 38, 38, 32, 34, 27, 33, None, None, 27, 31, 38, 39, None, 28, 37, 38, None, None, 38, 38, 29, 29, 21, 31, 30, 29, 32, 30, 27, 33, 30, 34, 34, 31, 31, 36, 35, 35, None, 36, 34, 31, 35, 38, 38, 27, 37, None, 38, 35, 38, 35, 38, None, 37, 35, 35, 39, 36, None, 33, 6, 36, 31, 36, 37, 28, None, 35, None, 35, 32, 32, 34, 31, 34]
72: [None, 35, 29, 39, 33, 29, 29, 31, 33, 39, 35, 38, 39, None, 39, 39, 37, 39, 39, 31, 33, 39, 39, None, None, 39, 31, 39, None, None, 39, 39, 39, None, None, 39, 37, 39, 29, 39, 31, 28, 29, 31, 29, 39, None, 29, 33, 33, 30, 31, 35, 35, 33, 32, 35, 33, 33, 35, 37, 37, 35, 37, None, 37, 37, 37, 37, 37, 37, None, 39, 39, 37, 39, 36, 37, 37, 39, 39, 39, 37, 37, None, 37, None, 37, 35, 35, 37, 35, 37]
73: [None, 33, 23, 29, 37, 26, 28, 27, 26, 38, 34, 39, 38, None, 38, 38, 34, 29, 36, 30, 32, 33, 30, None, None, 29, 25, 37, 39, None, 38, 35, 37, None, None, 37, 34, 39, 26, 38, 21, 28, 9, 29, 19, 36, 31, 26, 31, 30, 28, 25, 33, 26, 32, None, 34, 31, 26, 32, 31, 36, 34, 34, None, 36, 36, 36, 36, 36, 35, 39, None, 36, 37, 38, None, 34, 35, 37, 30, 37, 38, 36, None, 37, None, 37, 32, 33, 34, 32, 35]
74: [None, 34, 27, 36, 37, 27, 28, 26, 30, 38, 34, 37, 34, None, 35, 34, 35, 36, 37, 30, 32, 37, 33, 37, 38, 36, 29, 37, 39, None, 36, 34, 37, None, 38, 38, 34, 36, 27, 35, 28, 26, 26, 30, 26, 35, 31, 27, 31, 30, 25, 29, 33, 32, 28, 33, 34, 32, 30, 31, 33, 34, 31, 35, None, 36, 36, 36, 36, 36, 35, 39, 36, None, 37, 36, None, 33, 35, 35, 33, 37, 32, 33, None, 37, None, 37, 33, 33, 34, 32, 35]
75: [None, 37, 31, 39, 35, 31, 31, 33, 35, 29, 33, None, 29, None, 29, 29, 39, 39, 39, 33, 35, 29, 39, None, None, 29, 33, 39, None, None, 29, 39, 39, None, None, 39, 39, 29, 31, 29, 33, 31, 31, 33, 31, 19, None, 31, 35, 35, 33, 33, 37, 37, 35, None, 37, 35, 35, 37, 39, 18, 37, 39, None, 39, 39, 39, 39, 39, 39, 37, 37, 37, None, 37, None, 35, 35, 37, 37, 37, 37, 35, None, 35, 31, 35, 33, 33, 35, 33, 35]
76: [None, 34, 28, 37, 37, 27, 28, 30, 32, 38, 34, None, 36, None, 39, 36, 35, 37, 37, 30, 33, 38, 38, 36, 38, 37, 30, 37, 39, None, 39, 38, 37, 37, 39, 37, 35, 39, 27, 39, 29, 29, 28, 30, 27, 38, 30, 27, 31, 32, 30, 30, 33, 34, 30, None, 33, 32, 32, 34, 35, 37, 34, 35, 37, 36, 36, 36, 36, 35, 36, 39, 38, 36, 37, None, None, 36, 36, 38, 38, 37, 37, 37, None, 37, None, 30, 33, 34, 36, 34, 36]
77: [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
78: [None, 32, 37, 37, 39, 37, 38, 25, 28, 38, 36, 39, 38, None, 37, 38, 33, 37, 37, 28, 30, 37, 35, None, None, 36, 27, 37, 39, None, 37, 36, 37, None, None, 38, 32, 38, 37, 37, 26, 38, 36, 28, 37, 36, 29, 37, 29, 29, 25, 27, 31, 30, 30, None, 32, 30, 28, 29, 27, 34, 31, 33, None, 34, 34, 34, 34, 34, 33, 37, 34, 33, 35, 36, None, None, 37, 32, 33, 35, 36, 37, None, 39, None, 39, 35, 35, 37, 34, 37]
79: [None, 32, 37, 38, 39, 38, 38, 27, 27, 38, 36, 39, 39, None, 31, 39, 34, 38, 38, 28, 30, 37, 33, None, None, 37, 27, 38, 39, None, 38, 37, 38, None, None, 38, 34, 39, 37, 31, 27, 38, 37, 28, 38, 37, 29, 38, 30, 30, 27, 27, 32, 31, 31, None, 32, 30, 27, 31, 34, 34, 23, 33, None, 34, 31, 34, 31, 34, 6, 37, 35, 35, 35, 36, None, 37, None, 36, 31, 36, 37, 32, None, 39, None, 39, 36, 36, 38, 35, 38]
80: [None, 34, 28, 37, 37, 26, 28, 28, 31, 39, 34, None, 38, None, 38, 38, 35, 37, 37, 31, 33, 38, 36, None, None, 37, 30, 37, None, None, 39, 37, 37, None, None, 38, 35, 38, 28, 38, 29, 29, 27, 30, 27, 37, 31, 26, 31, 32, 28, 30, 33, 33, 32, None, 34, 32, 31, 32, 33, 37, 34, 36, None, 36, 36, 36, 36, 36, 36, 39, 37, 35, 37, 38, None, 32, 36, None, 36, 37, 38, 36, None, 37, None, 37, 32, 33, 35, 33, 35]
81: [None, 33, 26, 35, 37, 26, 28, 13, 21, 38, 34, 37, 36, None, 35, 36, 34, 35, 36, 30, 32, 36, 10, 39, None, 35, 28, 37, 39, None, 36, 16, 37, None, 39, 37, 33, 36, 26, 35, 27, 26, 21, 29, 25, 35, 31, 26, 31, 29, 25, 28, 33, 32, 30, 33, 34, 31, 21, 31, 31, 34, 31, 34, None, 36, 36, 30, 36, 36, 31, 39, 30, 33, 37, 38, None, 33, 31, 36, None, 37, 36, 33, None, 37, None, 37, 32, 33, 21, 32, 35]
82: [None, 34, 28, 36, 37, 26, 28, 29, 31, 38, 34, None, 37, None, 39, 37, 34, 36, 36, 30, 33, 38, 37, None, None, 36, 30, 36, 39, None, 39, 37, 36, 37, None, 37, 34, 39, 27, 39, 28, 29, 27, 30, 26, 37, 30, 26, 4, 31, 29, 30, 32, 33, 31, None, 13, 32, 31, 33, 34, 37, 34, 35, 37, 36, 36, 36, 36, 35, 36, 39, 37, 37, 37, 37, None, 35, 36, 37, 37, None, 38, 37, None, 37, None, 36, 32, 33, 35, 33, 34]
83: [None, 35, 29, 37, 36, 28, 29, 29, 32, 39, 35, 37, 34, None, 37, 34, 36, 37, 38, 31, 33, 39, 36, 37, 38, 38, 31, 38, None, None, 37, 36, 38, None, 38, 39, 35, 37, 29, 37, 30, 26, 28, 31, 27, 37, None, 28, 32, 31, 27, 31, 34, 34, 28, 32, 35, 33, 32, 34, 36, 35, 33, 37, None, 37, 37, 37, 37, 37, 37, 37, 38, 32, 37, 37, None, 36, 37, 38, 36, 38, None, 35, None, 29, None, 37, 34, 34, 35, 34, 36]
84: [None, 33, 38, 38, 39, 39, 39, 26, 30, 38, 37, 37, 37, None, 35, 37, 35, 38, 39, 28, 30, 38, 35, 39, None, 38, 28, 39, 39, None, 30, 36, 39, None, 39, 39, 34, 28, 38, 35, 28, 36, 38, 29, 38, 37, None, 39, 31, 29, 19, 28, 33, 32, 29, 31, 33, 31, 30, 31, 34, 32, 29, 34, None, 35, 30, 35, 30, 35, 28, 37, 36, 33, 35, 37, None, 37, 32, 36, 33, 37, 35, None, None, 39, None, 39, 37, 37, 38, 36, 39]
85: [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
86: [None, 33, 39, 39, 39, 39, 39, 29, 31, 39, 37, 35, 39, None, 39, 39, 35, 39, 39, 29, 31, 39, 39, None, 39, 39, 29, 39, None, None, 39, 39, 39, None, None, 39, 35, 39, 39, 39, 29, 39, 39, 29, 39, 39, None, 39, 31, 31, 29, 29, 33, 33, 31, None, 33, 31, 31, 33, 35, 35, 33, 35, None, 35, 35, 35, 35, 35, 35, 37, 37, 37, 35, 37, None, 39, 39, 37, 37, 37, 29, 39, None, None, None, 39, 37, 37, 39, 37, 39]
87: [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 32, None, None, None, None, None, None, None, None, None, None, None, None, 31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
88: [None, 33, 39, 38, 39, 38, 39, 29, 31, 38, 37, None, 38, None, 39, 38, 34, 38, 38, 28, 31, 39, 39, None, None, 38, 29, 38, 39, None, 39, 39, 38, 35, None, 38, 34, 39, 38, 39, 28, 39, 39, 29, 38, 39, 29, 38, 30, 30, 29, 29, 32, 33, 30, None, 32, 31, 31, 33, 34, 35, 32, 34, 35, 35, 35, 35, 35, 34, 35, 37, 37, 37, 35, 30, None, 39, 39, 37, 37, 36, 37, 39, None, 39, None, None, 36, 37, 39, 37, 39]
89: [None, 25, 37, 31, 37, 10, 38, 36, 27, 38, 38, None, 37, None, 39, 37, 29, 31, 28, 38, 29, 37, 36, None, None, 33, 37, 36, 39, None, 39, 36, 36, 33, None, 36, 29, 39, 36, 39, 33, 39, 35, 33, 31, 37, 38, 10, 26, 21, 37, 37, 28, 29, 27, None, 29, 23, 27, 29, 29, 33, 30, 30, 33, 32, 23, 32, 23, 31, 32, 35, 32, 33, 33, 33, None, 35, 36, 32, 32, 32, 34, 37, None, 37, None, 36, None, 37, 34, 37, 35]
90: [None, 30, 38, 37, 37, 37, 38, 37, 27, 39, 38, None, 38, None, 39, 38, 31, 37, 37, 39, 29, 38, 37, None, None, 37, 38, 37, None, None, 39, 37, 37, None, None, 38, 31, 39, 38, 39, 37, 39, 37, 38, 37, 37, 39, 37, 27, 28, 37, 38, 29, 29, 28, None, 30, 28, 27, 19, 29, 33, 31, 32, None, 32, 32, 32, 32, 32, 32, 35, 33, 33, 33, 34, None, 35, 36, 33, 33, 33, 34, 37, None, 37, None, 37, 37, None, 35, 27, 35]
91: [None, 31, 37, 25, 39, 36, 38, 19, 24, 39, 36, 39, 37, None, 38, 37, 32, 25, 36, 29, 31, 37, 23, 39, None, 34, 27, 37, None, None, 38, 29, 37, None, 39, 37, 27, 38, 37, 38, 24, 38, 28, 27, 25, 37, 29, 36, 29, 29, 26, 27, 31, 27, 29, None, 32, 29, 24, 31, 29, 34, 32, 33, None, 34, 34, 27, 34, 34, 34, 37, 34, 34, 35, 36, None, 37, 38, 35, 21, 35, 35, 38, None, 39, None, 39, 34, 35, None, 35, 37]
92: [None, 30, 37, 37, 37, 37, 38, 36, 26, 38, 38, 39, 38, None, 38, 38, 31, 37, 37, 38, 28, 37, 36, None, None, 36, 37, 37, 39, None, 38, 36, 37, None, None, 38, 31, 39, 37, 38, 36, 38, 36, 38, 37, 36, 39, 37, 27, 27, 36, 37, 29, 28, 28, None, 30, 28, 26, 28, 31, 32, 30, 31, None, 32, 32, 32, 32, 32, 31, 35, 32, 32, 33, 34, None, 34, 35, 33, 32, 33, 34, 36, None, 37, None, 37, 37, 27, 35, None, 35]
93: [None, 32, 38, 37, 39, 37, 38, 27, 29, 39, 36, None, 38, None, 39, 38, 33, 37, 37, 29, 31, 38, 37, None, None, 37, 28, 37, None, None, 39, 37, 37, None, None, 38, 33, 39, 38, 39, 27, 39, 37, 28, 37, 37, 29, 37, 28, 30, 27, 28, 31, 31, 30, None, 32, 30, 29, 31, 33, 35, 33, 34, None, 34, 34, 34, 34, 34, 34, 37, 35, 35, 35, 36, None, 37, 38, 35, 35, 34, 36, 39, None, 39, None, 39, 35, 35, 37, 35, None]
